ID,Name,Title,Description,Image URL,PDF Links,Category,Product Type,Chemistry,Chemistry Confidence,Industry,Specifications,Technical Data,HTML Content
"c-oa5","C-OA5 – HYBRID POLYMER, MOISTURE CURE ADHESIVE","C-OA5 – HYBRID POLYMER, MOISTURE CURE ADHESIVE","ForzaBOND™ C-OA5 is a hybrid polymer, structural, single-part, moisture cure adhesive.","/product-images/c-oa5.png","/TDS/7. Construction/C-OA5 (OA4)/TDS/FOR EMAIL FORZA_V1_C-OA5_TDS Construction Canister_Aerosol 4_16_24.pdf; /TDS/7. Construction/C-OA5 (OA4)/TDS/FORZA_V1_C-OA5_TDS Construction Canister_Aerosol 4_16_24.pdf; /TDS/7. Construction/C-OA52 (OA12)/TDS/FOR EMAIL FORZA_V1_C-OA52_TDS Industrial Sausage_1_31_24.pdf; /TDS/7. Construction/C-OA52 (OA12)/TDS/FORZA_V1_C-OA52_TDS Industrial Sausage_1_31_24.pdf","BOND","Adhesive","Acrylic (incl. PSA)","Medium","construction","{""type"":""Hybrid Polymer Moisture Cure Adhesive"",""viscosity"":""150,000-250,000 cps"",""solids"":""100%"",""flashPoint"":""Non-Flammable"",""potLife"":""30 minutes"",""cureTime"":""24-48 hours"",""temperatureRange"":""-40°F to +200°F"",""substrates"":[""Wood"",""Metal"",""Plastic"",""Concrete"",""Fiberglass""],""applications"":[""Construction Bonding"",""Industrial Assembly"",""Automotive Parts"",""Marine""],""features"":[""Hybrid Polymer"",""Moisture Cure"",""High Performance"",""Chemical Resistant""],""certifications"":[""VOC Compliant"",""Moisture Cure""],""packaging"":[""10.3 oz Cartridge"",""29 oz Sausage"",""5 Gallon Pail""]}","{""density"":""1.4 g/cm³"",""pH"":""Neutral"",""color"":""Black"",""odor"":""Low"",""shelfLife"":""12 months"",""storageConditions"":""Store at 50-80°F, keep container sealed""}",""
"c-oa52","C-OA52 – QUICK GRAB ADHESIVE","C-OA52 – QUICK GRAB ADHESIVE","ForzaBOND® C-OA52 is a high green quick grab adhesive.","/product-images/c-oa52.png","/TDS/7. Construction/C-OA52 (OA12)/TDS/FOR EMAIL FORZA_V1_C-OA52_TDS Industrial Sausage_1_31_24.pdf; /TDS/7. Construction/C-OA52 (OA12)/TDS/FORZA_V1_C-OA52_TDS Industrial Sausage_1_31_24.pdf","BOND","Adhesive","Acrylic (incl. PSA)","Medium","construction","{""type"":""Quick Grab Adhesive"",""viscosity"":""100,000-200,000 cps"",""solids"":""100%"",""flashPoint"":""Non-Flammable"",""potLife"":""15 minutes"",""cureTime"":""1-2 hours"",""temperatureRange"":""-40°F to +200°F"",""substrates"":[""Wood"",""Metal"",""Plastic"",""Concrete"",""Fiberglass""],""applications"":[""Quick Repairs"",""Industrial Assembly"",""Automotive Parts"",""Construction""],""features"":[""Quick Grab"",""Fast Setting"",""High Performance"",""Versatile""],""certifications"":[""VOC Compliant"",""Quick Setting""],""packaging"":[""10.3 oz Cartridge"",""29 oz Sausage"",""5 Gallon Pail""]}","{""density"":""1.3 g/cm³"",""pH"":""Neutral"",""color"":""Black"",""odor"":""Low"",""shelfLife"":""12 months"",""storageConditions"":""Store at 50-80°F, keep container sealed""}",""
"c-osa","C-OSA – ISOPROPYL ALCOHOL BASED CLEANER/ADHESION PROMOTER","C-OSA – ISOPROPYL ALCOHOL BASED CLEANER/ADHESION PROMOTER","ForzaSEAL™ C-OSA is a isopropyl alcohol based cleaner/adhesion promoter.","/product-images/c-osa.png","/TDS/1. Industrial/OSA/TDS/FOR EMAIL FORZA_V1_OSA_TDS_2_7_24.pdf; /TDS/1. Industrial/OSA/TDS/FORZA_V1_OSA_TDS_2_7_24.pdf; /TDS/7. Construction/C-OSA (OSA)/TDS/FOR EMAIL FORZA_V2_C-OSA_TDS_Construction_1_28_25.pdf; /TDS/7. Construction/C-OSA (OSA)/TDS/FORZA_V2_C-OSA_TDS_Construction_1_28_25.pdf","BOND","Coating","Unknown","None","construction","{""type"":""Isopropyl Alcohol Based Cleaner/Adhesion Promoter"",""viscosity"":""1-5 cps"",""solids"":""0%"",""flashPoint"":"">100°F"",""potLife"":""Immediate"",""cureTime"":""Immediate"",""temperatureRange"":""-20°F to +140°F"",""substrates"":[""Metal"",""Plastic"",""Glass"",""Fiberglass"",""Wood""],""applications"":[""Surface Preparation"",""Adhesion Promotion"",""Cleaning"",""Construction""],""features"":[""Isopropyl Alcohol"",""Cleaner"",""Adhesion Promoter"",""Fast Drying""],""certifications"":[""VOC Compliant"",""Cleaner Rated""],""packaging"":[""1 Gallon"",""5 Gallon"",""55 Gallon""]}","{""density"":""6.5 lbs/gal"",""pH"":""Neutral"",""color"":""Clear"",""odor"":""Alcohol"",""shelfLife"":""24 months"",""storageConditions"":""Store at 50-80°F, keep container sealed""}",""
"c-oa77","C-OA77 – HYBRID POLYMER, HIGH PERFORMANCE, TROWEL GRADE, FLOORING ADHESIVE","C-OA77 – HYBRID POLYMER, HIGH PERFORMANCE, TROWEL GRADE, FLOORING ADHESIVE","ForzaBOND® C-OA77 is a hybrid polymer, high performance, trowel grade, flooring adhesive.","/product-images/c-oa77.png","","BOND","Adhesive","Acrylic (incl. PSA)","Medium","construction","{""type"":""Trowel Grade Flooring Adhesive"",""viscosity"":""300,000-500,000 cps"",""solids"":""100%"",""flashPoint"":""Non-Flammable"",""potLife"":""60 minutes"",""cureTime"":""24-72 hours"",""temperatureRange"":""-40°F to +200°F"",""substrates"":[""Concrete"",""Wood"",""Metal"",""Plastic"",""Fiberglass""],""applications"":[""Flooring Installation"",""Construction Bonding"",""Industrial Assembly"",""Automotive""],""features"":[""Trowel Grade"",""High Performance"",""Hybrid Polymer"",""Flooring Specific""],""certifications"":[""VOC Compliant"",""Flooring Rated""],""packaging"":[""3.5 Gallon Pail"",""5 Gallon Pail"",""Bulk Containers""]}","{""density"":""1.6 g/cm³"",""pH"":""Neutral"",""color"":""Gray"",""odor"":""Low"",""shelfLife"":""12 months"",""storageConditions"":""Store at 50-80°F, keep container sealed""}",""
"c-s538","C-S538 – TAPE PRIMER AND ADHESION PROMOTER","C-S538 – TAPE PRIMER AND ADHESION PROMOTER","ForzaTAPE™ C-S538 is a primer to increase adhesive performance.","/product-images/c-s538.png","","BOND","Adhesive","Adhesive","High","construction","{""type"":""Tape Primer and Adhesion Promoter"",""viscosity"":""50-100 cps"",""solids"":""5-15%"",""flashPoint"":"">120°F"",""potLife"":""8 hours"",""cureTime"":""Immediate"",""temperatureRange"":""-20°F to +140°F"",""substrates"":[""Metal"",""Plastic"",""Glass"",""Fiberglass"",""Wood""],""applications"":[""Tape Preparation"",""Adhesion Promotion"",""Surface Treatment"",""Construction""],""features"":[""Tape Primer"",""Adhesion Promoter"",""Fast Drying"",""Versatile""],""certifications"":[""VOC Compliant"",""Primer Rated""],""packaging"":[""1 Gallon"",""5 Gallon"",""55 Gallon""]}","{""density"":""7.0 lbs/gal"",""pH"":""6.5-7.0"",""color"":""Clear to Light Amber"",""odor"":""Low"",""shelfLife"":""12 months"",""storageConditions"":""Store at 50-80°F, keep container sealed""}",""
"c-w6106","C-W6106 – HPL LAMINATING ADHESIVE","C-W6106 – HPL LAMINATING ADHESIVE","ForzaBOND® C-W6106 is a laminating wood assembly adhesive.","/product-images/c-w6106.png","/TDS/7. Construction/C-W6106 (W700)/FORZA_V1_C-W6106_TDS Construction Tote_5.30.24.pdf","BOND","Adhesive","Acrylic (incl. PSA)","Medium","construction","{""type"":""HPL Laminating Adhesive"",""viscosity"":""200,000-400,000 cps"",""solids"":""100%"",""flashPoint"":""Non-Flammable"",""potLife"":""45 minutes"",""cureTime"":""24-48 hours"",""temperatureRange"":""-40°F to +200°F"",""substrates"":[""HPL"",""Wood"",""Metal"",""Plastic"",""Fiberglass""],""applications"":[""HPL Laminating"",""Construction Bonding"",""Industrial Assembly"",""Furniture""],""features"":[""HPL Specific"",""High Performance"",""Laminating Grade"",""Chemical Resistant""],""certifications"":[""VOC Compliant"",""HPL Rated""],""packaging"":[""5 Gallon Tote"",""55 Gallon Drum"",""Bulk Containers""]}","{""density"":""1.5 g/cm³"",""pH"":""Neutral"",""color"":""Tan"",""odor"":""Low"",""shelfLife"":""12 months"",""storageConditions"":""Store at 50-80°F, keep container sealed""}",""
"tc452","TC452 – NON FLAM/NON-METHYLENE CHLORIDE CONTACT ADHESIVE","TC452 NON FLAM/NON-METHYLENE CHLORIDE CONTACT ADHESIVE","ForzaBOND™ TC452 is a non-flammable, non-methylene chloride contact adhesive.","/product-images/tc452.png","/TDS/3. Transportation/TC452 (IC932)/TDS/FOR EMAIL FORZA_V8_TC452_TDS Industrial Canister_5.14.25.pdf; /TDS/3. Transportation/TC452 (IC932)/TDS/FORZA_V8_TC452_TDS Industrial Canister_5.14.25.pdf","BOND","Tape","Acrylic (incl. PSA)","High","transportation","{""type"":""Non-Flammable Contact Adhesive"",""viscosity"":""800-1200 cps"",""solids"":""25-30%"",""flashPoint"":""Non-Flammable"",""potLife"":""8 hours"",""cureTime"":""24-48 hours"",""temperatureRange"":""-20°F to +160°F"",""substrates"":[""Metal"",""Plastic"",""Wood"",""Fabric"",""Paper""],""applications"":[""Transportation Assembly"",""Automotive Interior"",""Industrial Bonding"",""Equipment Assembly""],""features"":[""Non-Flammable"",""Safe Handling"",""Transportation Grade"",""Chemical Resistant""],""certifications"":[""Non-Flammable"",""Transportation Approved""],""packaging"":[""1 Gallon"",""5 Gallon"",""55 Gallon""]}","{""density"":""8.0 lbs/gal"",""pH"":""6.5-7.0"",""color"":""Clear to Light Blue"",""odor"":""Minimal"",""shelfLife"":""12 months"",""storageConditions"":""Store at 50-80°F, keep container closed""}",""
"tc453","TC453 – CA COMPLIANT MULTI-PURPOSE CONTACT ADHESIVE","TC453 – CA COMPLIANT MULTI-PURPOSE CONTACT ADHESIVE","ForzaBOND™ TC453 is a CA compliant, multi-purpose, contact adhesive.","/product-images/tc453.png","/TDS/3. Transportation/TC453 (IC933)/TDS/FOR EMAIL FORZA_V11_TC453_TDS Industrial Canister_Aerosol 5_12_25.pdf; /TDS/3. Transportation/TC453 (IC933)/TDS/FORZA_V11_TC453_TDS Industrial Canister_Aerosol 5_12_25.pdf","BOND","Tape","Acrylic (incl. PSA)","High","transportation","{""type"":""CA Compliant Contact Adhesive"",""viscosity"":""800-1200 cps"",""solids"":""25-30%"",""flashPoint"":"">200°F"",""potLife"":""8 hours"",""cureTime"":""24-48 hours"",""temperatureRange"":""-40°F to +180°F"",""substrates"":[""Wood"",""Metal"",""Plastic"",""Fabric"",""Foam""],""applications"":[""Transportation Assembly"",""Automotive Interior"",""Furniture Manufacturing"",""Industrial Bonding""],""features"":[""CA Compliant"",""High Bond Strength"",""Fast Grab"",""Low VOC""],""certifications"":[""CARB Compliant"",""VOC Exempt""],""packaging"":[""1 Gallon"",""5 Gallon"",""55 Gallon""]}","{""density"":""8.2 lbs/gal"",""pH"":""6.5-7.5"",""color"":""Clear to Amber"",""odor"":""Mild"",""shelfLife"":""12 months"",""storageConditions"":""Store at 60-80°F, keep container closed""}",""
"tc454","TC454 – PRESSURE-SENSITIVE CONTACT ADHESIVE","TC454 – PRESSURE SENSITIVE CONTACT ADHESIVE","ForzaBOND™ TC454 is an aggressive and fast-drying pressure sensitive contact adhesive designed to bond a vast range of substrates.","/product-images/tc454.png","/TDS/3. Transportation/TC454 (IC934)/TDS/FOR EMAIL FORZA_V7_TC454_TDS Industrial Canister_Aerosol_2_6_25.pdf","BOND","Tape","Acrylic (incl. PSA)","High","transportation","{""type"":""Pressure-Sensitive Contact Adhesive"",""viscosity"":""600-900 cps"",""solids"":""20-25%"",""flashPoint"":"">180°F"",""potLife"":""6 hours"",""cureTime"":""12-24 hours"",""temperatureRange"":""-20°F to +160°F"",""substrates"":[""Polystyrene"",""Polyethylene"",""Polypropylene"",""Paper"",""Cardboard""],""applications"":[""Transportation Assembly"",""Packaging"",""Labeling"",""Temporary Bonding""],""features"":[""Pressure Sensitive"",""Low Tack"",""Repositionable"",""Clean Release""],""certifications"":[""Food Safe"",""Low VOC""],""packaging"":[""1 Gallon"",""5 Gallon"",""55 Gallon""]}","{""density"":""7.8 lbs/gal"",""pH"":""6.0-7.0"",""color"":""Clear"",""odor"":""Minimal"",""shelfLife"":""18 months"",""storageConditions"":""Store at 50-80°F, avoid freezing""}",""
"tc456","TC456 – CA COMPLIANT SEMI-PRESSURE SENSITIVE CONTACT ADHESIVE","TC456 – CA COMPLIANT SEMI-PRESSURE SENSITIVE CONTACT ADHESIVE","ForzaBOND™ TC456 is a Low VOC, CA Compliant, semi-pressure sensitive contact adhesive.","/product-images/tc456.png","/TDS/3. Transportation/TC456 (IC936)/TDS/FOR EMAIL TC456_V4_TDS_Transportation_Canister_8.5.24.pdf","BOND","Tape","Acrylic (incl. PSA)","High","transportation","{""type"":""Semi-Pressure Sensitive Contact Adhesive"",""viscosity"":""600-900 cps"",""solids"":""20-25%"",""flashPoint"":"">180°F"",""potLife"":""6 hours"",""cureTime"":""12-24 hours"",""temperatureRange"":""-20°F to +160°F"",""substrates"":[""Polystyrene"",""Polyethylene"",""Polypropylene"",""Paper"",""Cardboard""],""applications"":[""Transportation Assembly"",""Packaging"",""Labeling"",""Temporary Bonding""],""features"":[""Semi-Pressure Sensitive"",""CA Compliant"",""Low Tack"",""Repositionable""],""certifications"":[""CARB Compliant"",""Low VOC""],""packaging"":[""1 Gallon"",""5 Gallon"",""55 Gallon""]}","{""density"":""7.8 lbs/gal"",""pH"":""6.0-7.0"",""color"":""Clear"",""odor"":""Minimal"",""shelfLife"":""18 months"",""storageConditions"":""Store at 50-80°F, avoid freezing""}",""
"tc466","TC466 – LOW VOC CA COMPLIANT, AGGRESSIVE AND FAST DRYING PRESSURE SENSITIVE ADHESIVE","TC466 – LOW VOC CA COMPLIANT, AGGRESSIVE AND FAST DRYING PRESSURE SENSITIVE ADHESIVE","ForzaBOND™ TC466 is a low VOC, CA compliant, aggressive and fast-drying pressure sensitive adhesive designed to bond a vast range of substrates.","/product-images/tc466.png","/TDS/3. Transportation/TC466 (IC946)/TDS/FOR EMAIL FORZA_V11_TC466_TDS Industrial Canister_Aerosol 1_18_24.pdf","BOND","Tape","Acrylic (incl. PSA)","High","transportation","{""type"":""Low VOC Pressure Sensitive Adhesive"",""viscosity"":""600-900 cps"",""solids"":""20-25%"",""flashPoint"":"">180°F"",""potLife"":""6 hours"",""cureTime"":""12-24 hours"",""temperatureRange"":""-20°F to +160°F"",""substrates"":[""Polystyrene"",""Polyethylene"",""Polypropylene"",""Paper"",""Cardboard""],""applications"":[""Transportation Assembly"",""Packaging"",""Labeling"",""Temporary Bonding""],""features"":[""Low VOC"",""CA Compliant"",""Aggressive"",""Fast Drying""],""certifications"":[""CARB Compliant"",""Low VOC""],""packaging"":[""1 Gallon"",""5 Gallon"",""55 Gallon""]}","{""density"":""7.8 lbs/gal"",""pH"":""6.0-7.0"",""color"":""Clear"",""odor"":""Minimal"",""shelfLife"":""18 months"",""storageConditions"":""Store at 50-80°F, avoid freezing""}",""
"tc467","TC467 – HIGH-TEMP STYRENE-SAFE PRESSURE SENSITIVE ADHESIVE","TC467 HIGH-TEMP STYRENE-SAFE PRESSURE SENSITIVE ADHESIVE","ForzaBOND™ TC467 is a high solids, very fast drying pressure sensitive adhesive","/product-images/tc467.png","/TDS/3. Transportation/TC467 (IC947)/TDS/FOR EMAIL FORZA_V7_TC467_TDS Industrial Canister_Aerosol 1_3_24.pdf","BOND","Tape","Acrylic (incl. PSA)","High","transportation","{""type"":""High-Temp Styrene-Safe Pressure Sensitive Adhesive"",""viscosity"":""600-900 cps"",""solids"":""20-25%"",""flashPoint"":"">180°F"",""potLife"":""6 hours"",""cureTime"":""12-24 hours"",""temperatureRange"":""-20°F to +160°F"",""substrates"":[""Polystyrene"",""Polyethylene"",""Polypropylene"",""Transportation Composites""],""applications"":[""Transportation Assembly"",""Composite Construction"",""Packaging"",""Labeling""],""features"":[""High-Temp"",""Styrene Safe"",""Pressure Sensitive"",""Transportation Grade""],""certifications"":[""Styrene Safe"",""Transportation Approved""],""packaging"":[""1 Gallon"",""5 Gallon"",""55 Gallon""]}","{""density"":""7.8 lbs/gal"",""pH"":""6.0-7.0"",""color"":""Clear"",""odor"":""Minimal"",""shelfLife"":""18 months"",""storageConditions"":""Store at 50-80°F, avoid freezing""}",""
"t-osa155","T-OSA155 – ADHESIVE PRIMER AND PROMOTER","T-OSA155 – ADHESIVE PRIMER AND PROMOTER","ForzaBOND™ T-OSA155 is an Isopropyl alcohol-based cleaner/adhesion promoter.","/product-images/t-osa155.png","/TDS/1. Industrial/OSA/TDS/FOR EMAIL FORZA_V1_OSA_TDS_2_7_24.pdf; /TDS/1. Industrial/OSA/TDS/FORZA_V1_OSA_TDS_2_7_24.pdf; /TDS/3. Transportation/T-OSA155 (OSA)/TDS/FOR EMAIL FORZA_V4_T-OSA155_TDS_Sealant_PromoterPrimer-8.8.24.pdf","BOND","Tape","Acrylic (incl. PSA)","High","transportation","{""type"":""Adhesive Primer and Promoter"",""viscosity"":""Low Viscosity Liquid"",""solids"":""15-20%"",""flashPoint"":"">150°F"",""potLife"":""4 hours"",""cureTime"":""10-15 minutes"",""temperatureRange"":""-20°F to +160°F"",""substrates"":[""Metal"",""Plastic"",""Glass"",""Ceramic"",""Difficult Surfaces""],""applications"":[""Transportation Assembly"",""Automotive Assembly"",""Electronics"",""Industrial Bonding""],""features"":[""Surface Preparation"",""Enhanced Adhesion"",""Fast Drying"",""Transportation Grade""],""certifications"":[""Surface Preparation"",""Transportation Approved""],""packaging"":[""8 oz Bottle"",""1 Gallon"",""5 Gallon""]}","{""density"":""7.5 lbs/gal"",""pH"":""6.0-7.0"",""color"":""Clear to Amber"",""odor"":""Mild"",""shelfLife"":""12 months"",""storageConditions"":""Store at 50-80°F, keep container closed""}",""
"t-oa152","T-OA152 – HYBRID POLYMER STRUCTURAL ADHESIVE","T-OA152  –  HYBRID POLYMER STRUCTURAL ADHESIVE","ForzaBOND™ T-OA152 is a hybrid polymer, structural adhesive.","/product-images/t-oa152.png","/TDS/3. Transportation/T-OA152 (OS24)/TDS/FOR EMAIL FORZA_V5_T-OA152_TDS Industrial Canister_Aerosol 4_16_24.pdf","BOND","Tape","Acrylic (incl. PSA)","High","transportation","{""type"":""Hybrid Polymer Structural Adhesive"",""viscosity"":""Thixotropic Paste"",""solids"":""100%"",""flashPoint"":""Non-Flammable"",""potLife"":""30 minutes"",""cureTime"":""24-72 hours"",""temperatureRange"":""-40°F to +200°F"",""substrates"":[""Metal"",""Glass"",""Plastic"",""Wood"",""Concrete""],""applications"":[""Transportation Assembly"",""Automotive Assembly"",""Construction"",""Industrial Bonding""],""features"":[""Structural Strength"",""Transportation Grade"",""Versatile"",""High Performance""],""certifications"":[""Structural Bond"",""Transportation Approved""],""packaging"":[""10.3 oz Cartridge"",""29 oz Sausage"",""5 Gallon""]}","{""density"":""12.8 lbs/gal"",""pH"":""Neutral"",""color"":""Gray"",""odor"":""Minimal"",""shelfLife"":""12 months"",""storageConditions"":""Store at 40-80°F, keep container sealed""}",""
"t-s596","T-S596 – ADHESIVE PRIMER","T-S596 – ADHESIVE PRIMER","ForzaBOND™ T-S596 is a primer to increase adhesive performance.","/product-images/t-s596.png","/TDS/3. Transportation/T-S596 (S228)/FOR EMAIL FORZA_V4_T-S596_TDS_Transportation_1.9.25.pdf","BOND","Tape","Acrylic (incl. PSA)","High","transportation","{""type"":""Adhesive Primer"",""viscosity"":""Low Viscosity Liquid"",""solids"":""15-20%"",""flashPoint"":"">150°F"",""potLife"":""4 hours"",""cureTime"":""10-15 minutes"",""temperatureRange"":""-20°F to +160°F"",""substrates"":[""Metal"",""Plastic"",""Glass"",""Ceramic"",""Difficult Surfaces""],""applications"":[""Transportation Assembly"",""Surface Preparation"",""Electronics"",""Industrial Bonding""],""features"":[""Surface Preparation"",""Enhanced Adhesion"",""Fast Drying"",""Transportation Grade""],""certifications"":[""Surface Preparation"",""Transportation Approved""],""packaging"":[""8 oz Bottle"",""1 Gallon"",""5 Gallon""]}","{""density"":""7.5 lbs/gal"",""pH"":""6.0-7.0"",""color"":""Clear to Amber"",""odor"":""Mild"",""shelfLife"":""12 months"",""storageConditions"":""Store at 50-80°F, keep container closed""}",""
"t-r679","T-R679 – TWO-PART MODIFIED EPOXY ADHESIVE","T-R679 – TWO-PART MODIFIED EPOXY ADHESIVE","ForzaBOND™ T-R679 is a two-part modified epoxy adhesive with moderate cure and a wide range of purposes.","/product-images/t-r679.png","/TDS/3. Transportation/T-R679 (R221)/TDS/FOR EMAIL FORZA_V2_T-R679_TDSTransportation 8.19.24.pdf","BOND","Tape","Acrylic (incl. PSA)","High","transportation","{""type"":""Two-Part Modified Epoxy"",""viscosity"":""Paste"",""solids"":""100%"",""flashPoint"":""Non-Flammable"",""potLife"":""20 minutes"",""cureTime"":""4-8 hours"",""temperatureRange"":""-40°F to +250°F"",""substrates"":[""Metal"",""Plastic"",""Wood"",""Ceramic"",""Composite""],""applications"":[""Transportation Assembly"",""Structural Bonding"",""Industrial Assembly"",""Equipment Repair""],""features"":[""1:1 Mix Ratio"",""High Strength"",""Chemical Resistant"",""Temperature Resistant""],""certifications"":[""Structural Bond"",""Transportation Approved""],""packaging"":[""50 ml Dual Cartridge"",""200 ml Dual Cartridge"",""400 ml Dual Cartridge""]}","{""density"":""11.8 lbs/gal"",""pH"":""Neutral"",""color"":""Gray"",""odor"":""Minimal"",""shelfLife"":""15 months"",""storageConditions"":""Store at 40-80°F, keep container sealed""}",""
